Rk,Gtm,Date,...4,Opp,Type,ScoreRslt,ScoreTm,ScoreOpp,ScoreOT,TeamFG,TeamFGA,TeamFG_pct,Team3P,Team3PA,Team3P_pct,Team2P,Team2PA,Team2P_pct,TeameFG_pct,TeamFT,TeamFTA,TeamFT_pct,TeamORB,TeamDRB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,OpponentFG,OpponentFGA,OpponentFG_pct,Opponent3P,Opponent3PA,Opponent3P_pct,Opponent2P,Opponent2PA,Opponent2P_pct,OpponenteFG_pct,OpponentFT,OpponentFTA,OpponentFT_pct,OpponentORB,OpponentDRB,OpponentTRB,OpponentAST,OpponentSTL,OpponentBLK,OpponentTOV,OpponentPF,team,season,homeaway,team_full,year,alphteam,gameid,Neutral
12,12,2025-12-18,@,VCU,REG (Non-Conf),L,83,105,NA,25,62,.403,14,31,.452,11,31,.355,.516,19,22,.864,9,13,22,13,5,2,9,15,38,67,.567,12,27,.444,26,40,.650,.657,17,18,.944,15,26,41,21,8,3,10,17,american,2026,H,American,2026,American,2025-12-18_American_83_VCU_105,0
13,13,2025-12-22,@,Virginia,REG (Non-Conf),L,51,95,NA,19,60,.317,8,35,.229,11,25,.440,.383,5,6,.833,9,12,21,11,7,1,9,12,38,61,.623,9,23,.391,29,38,.763,.697,10,18,.556,14,31,45,25,7,2,9,12,american,2026,H,American,2026,American,2025-12-22_American_51_Virginia_95,0
15,15,2026-01-03,@,Boston University,REG (Conf),W,64,62,NA,23,49,.469,8,21,.381,15,28,.536,.551,10,12,.833,2,22,24,13,7,1,8,16,20,53,.377,10,28,.357,10,25,.400,.472,12,17,.706,8,23,31,8,5,4,8,14,american,2026,H,American,2026,American,2026-01-03_American_64_Boston University_62,0
16,16,2026-01-07,@,Colgate,REG (Conf),L,62,64,NA,25,52,.481,9,17,.529,16,35,.457,.567,3,6,.500,6,18,24,15,4,0,10,18,23,51,.451,4,13,.308,19,38,.500,.490,14,23,.609,12,23,35,14,4,2,10,12,american,2026,H,American,2026,American,2026-01-07_American_62_Colgate_64,0
19,19,2026-01-18,@,Army,REG (Conf),W,78,67,NA,26,51,.510,10,25,.400,16,26,.615,.608,16,21,.762,9,21,30,17,7,3,12,13,26,59,.441,7,25,.280,19,34,.559,.500,8,9,.889,8,17,25,17,6,0,10,18,american,2026,H,American,2026,American,2026-01-18_American_78_Army_67,0
21,21,2026-01-24,@,Holy Cross,REG (Conf),W,76,67,NA,30,59,.508,6,20,.300,24,39,.615,.559,10,12,.833,5,22,27,11,8,3,7,15,23,52,.442,9,20,.450,14,32,.438,.529,12,14,.857,4,21,25,10,4,3,12,15,american,2026,H,American,2026,American,2026-01-24_American_76_Holy Cross_67,0
22,22,2026-01-28,@,Loyola (MD),REG (Conf),L,68,77,NA,23,57,.404,10,26,.385,13,31,.419,.491,12,16,.750,1,24,25,15,7,3,11,21,23,57,.404,7,21,.333,16,36,.444,.465,24,29,.828,8,28,36,10,8,6,11,14,american,2026,H,American,2026,American,2026-01-28_American_68_Loyola (MD)_77,0
25,25,2026-02-07,@,Navy,REG (Conf),L,73,82,NA,27,59,.458,12,35,.343,15,24,.625,.559,7,11,.636,9,17,26,14,3,0,11,27,28,50,.560,6,13,.462,22,37,.595,.620,20,29,.690,7,22,29,21,7,3,9,12,american,2026,H,American,2026,American,2026-02-07_American_73_Navy_82,0
26,26,2026-02-11,@,Lehigh,REG (Conf),L,82,90,NA,28,66,.424,10,30,.333,18,36,.500,.500,16,21,.762,9,15,24,10,10,0,9,21,30,50,.600,12,21,.571,18,29,.621,.720,18,26,.692,3,26,29,16,6,6,14,16,american,2026,H,American,2026,American,2026-02-11_American_82_Lehigh_90,0
28,28,2026-02-18,@,Bucknell,REG (Conf),W,75,57,NA,21,52,.404,8,24,.333,13,28,.464,.481,25,31,.806,8,18,26,10,7,4,6,18,22,50,.440,3,17,.176,19,33,.576,.470,10,14,.714,7,23,30,14,3,0,15,24,american,2026,H,American,2026,American,2026-02-18_American_75_Bucknell_57,0
29,29,2026-02-22,@,Lafayette,REG (Conf),W,75,61,NA,27,55,.491,13,26,.500,14,29,.483,.609,8,11,.727,6,24,30,16,5,0,6,16,24,48,.500,2,12,.167,22,36,.611,.521,11,16,.688,4,20,24,18,3,3,7,14,american,2026,H,American,2026,American,2026-02-22_American_75_Lafayette_61,0
32,32,2026-03-05,@,Boston University,CTOURN,L,73,75,NA,31,59,.525,5,21,.238,26,38,.684,.568,6,9,.667,10,15,25,9,9,0,7,10,32,53,.604,10,19,.526,22,34,.647,.698,1,2,.500,5,18,23,14,4,4,12,11,american,2026,H,American,2026,American,2026-03-05_American_73_Boston University_75,0
1,1,2025-11-03,@,Central Michigan,REG (Non-Conf),L,66,82,NA,21,59,.356,10,27,.370,11,32,.344,.441,14,29,.483,16,16,32,13,7,3,7,18,30,58,.517,8,18,.444,22,40,.550,.586,14,17,.824,11,28,39,16,3,4,10,26,appalachian-state,2026,H,Appalachian State,2026,Appalachian State,2025-11-03_Appalachian State_66_Central Michigan_82,0
4,4,2025-11-11,@,Ohio State,REG (Non-Conf),L,53,75,NA,20,56,.357,8,25,.320,12,31,.387,.429,5,8,.625,7,23,30,10,0,0,8,25,22,54,.407,7,27,.259,15,27,.556,.472,24,32,.750,11,25,36,15,3,1,4,15,appalachian-state,2026,H,Appalachian State,2026,Appalachian State,2025-11-11_Appalachian State_53_Ohio State_75,0
5,5,2025-11-16,@,Dartmouth,REG (Non-Conf),W,85,77,NA,32,61,.525,6,20,.300,26,41,.634,.574,15,21,.714,9,21,30,12,10,3,11,24,21,49,.429,13,29,.448,8,20,.400,.561,22,30,.733,7,19,26,15,6,3,16,20,appalachian-state,2026,H,Appalachian State,2026,Appalachian State,2025-11-16_Appalachian State_85_Dartmouth_77,0
8,8,2025-11-26,@,Mercer,REG (Non-Conf),L,67,75,NA,28,61,.459,4,21,.190,24,40,.600,.492,7,13,.538,11,20,31,14,6,4,8,16,24,59,.407,11,28,.393,13,31,.419,.500,16,19,.842,13,23,36,13,7,1,9,12,appalachian-state,2026,H,Appalachian State,2026,Appalachian State,2025-11-26_Appalachian State_67_Mercer_75,0
9,9,2025-11-30,@,UNC Asheville,REG (Non-Conf),L,55,67,NA,21,53,.396,6,25,.240,15,28,.536,.453,7,15,.467,6,15,21,10,1,1,8,23,21,50,.420,3,18,.167,18,32,.563,.450,22,27,.815,7,22,29,10,5,1,11,22,appalachian-state,2026,H,Appalachian State,2026,Appalachian State,2025-11-30_Appalachian State_55_UNC Asheville_67,0
11,11,2025-12-11,@,East Carolina,REG (Non-Conf),W,67,54,NA,27,57,.474,5,21,.238,22,36,.611,.518,8,12,.667,9,28,37,9,5,5,13,13,22,62,.355,4,20,.200,18,42,.429,.387,6,12,.500,12,14,26,12,9,5,9,14,appalachian-state,2026,H,Appalachian State,2026,Appalachian State,2025-12-11_Appalachian State_67_East Carolina_54,0
