Rk,Gtm,Date,...4,Opp,Type,ScoreRslt,ScoreTm,ScoreOpp,ScoreOT,TeamFG,TeamFGA,TeamFG_pct,Team3P,Team3PA,Team3P_pct,Team2P,Team2PA,Team2P_pct,TeameFG_pct,TeamFT,TeamFTA,TeamFT_pct,TeamORB,TeamDRB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,OpponentFG,OpponentFGA,OpponentFG_pct,Opponent3P,Opponent3PA,Opponent3P_pct,Opponent2P,Opponent2PA,Opponent2P_pct,OpponenteFG_pct,OpponentFT,OpponentFTA,OpponentFT_pct,OpponentORB,OpponentDRB,OpponentTRB,OpponentAST,OpponentSTL,OpponentBLK,OpponentTOV,OpponentPF,team,season
16,16,2022-01-11,@,Jacksonville,REG (Conf),L,50,57,,16,49,.327,5,18,.278,11,31,.355,.378,13,18,.722,6,20,26,9,6,2,11,21,20,44,.455,2,10,.200,18,34,.529,.477,15,27,.556,8,26,34,8,5,1,11,15,stetson,2022
17,17,2022-01-15,,Kennesaw State,REG (Conf),L,49,77,,15,45,.333,9,23,.391,6,22,.273,.433,10,14,.714,5,18,23,11,6,2,16,16,28,54,.519,8,20,.400,20,34,.588,.593,13,13,1.000,6,24,30,21,9,1,11,17,stetson,2022
18,18,2022-01-18,,Florida Gulf Coast,REG (Conf),L,91,93,OT,36,71,.507,10,30,.333,26,41,.634,.577,9,12,.750,12,27,39,19,8,2,16,23,31,66,.470,15,34,.441,16,32,.500,.583,16,26,.615,8,18,26,20,9,3,13,15,stetson,2022
19,19,2022-01-22,@,North Alabama,REG (Conf),W,67,65,,22,45,.489,7,18,.389,15,27,.556,.567,16,26,.615,2,23,25,10,8,1,12,17,22,50,.440,8,22,.364,14,28,.500,.520,13,18,.722,5,17,22,8,4,3,12,18,stetson,2022
20,20,2022-01-27,,Bellarmine,REG (Conf),L,47,72,,15,53,.283,4,26,.154,11,27,.407,.321,13,19,.684,17,21,38,8,1,1,12,14,31,54,.574,8,23,.348,23,31,.742,.648,2,6,.333,3,21,24,16,3,3,4,15,stetson,2022
21,21,2022-01-29,,Eastern Kentucky,REG (Conf),W,113,95,,43,64,.672,16,26,.615,27,38,.711,.797,11,14,.786,10,25,35,29,4,5,16,10,36,74,.486,17,40,.425,19,34,.559,.601,6,10,.600,8,13,21,19,11,2,9,16,stetson,2022
22,22,2022-02-03,@,Lipscomb,REG (Conf),W,77,71,,27,63,.429,8,24,.333,19,39,.487,.492,15,18,.833,10,25,35,12,4,5,6,14,25,62,.403,8,29,.276,17,33,.515,.468,13,14,.929,7,26,33,15,3,4,9,18,stetson,2022
23,23,2022-02-05,@,Central Arkansas,REG (Conf),L,75,79,,26,54,.481,5,19,.263,21,35,.600,.528,18,26,.692,8,25,33,15,11,7,16,15,32,67,.478,6,17,.353,26,50,.520,.522,9,16,.563,11,21,32,12,5,2,14,17,stetson,2022
24,24,2022-02-09,,Jacksonville State,REG (Conf),W,63,57,,22,65,.338,11,27,.407,11,38,.289,.423,8,12,.667,16,23,39,17,7,4,12,13,20,52,.385,6,20,.300,14,32,.438,.442,11,13,.846,7,24,31,10,7,6,15,16,stetson,2022
25,25,2022-02-12,@,Florida Gulf Coast,REG (Conf),L,82,89,OT,28,69,.406,8,24,.333,20,45,.444,.464,18,28,.643,8,28,36,7,8,1,11,18,30,69,.435,10,30,.333,20,39,.513,.507,19,24,.792,7,36,43,15,7,9,12,20,stetson,2022
26,26,2022-02-16,,Jacksonville,REG (Conf),L,45,67,,16,47,.340,5,18,.278,11,29,.379,.394,8,11,.727,5,19,24,10,2,3,15,14,28,58,.483,4,16,.250,24,42,.571,.517,7,12,.583,11,23,34,12,10,1,8,14,stetson,2022
27,27,2022-02-19,@,Liberty,REG (Conf),L,82,88,,27,66,.409,12,34,.353,15,32,.469,.500,16,19,.842,14,26,40,14,4,5,10,18,28,58,.483,17,36,.472,11,22,.500,.629,15,18,.833,3,25,28,19,6,1,8,17,stetson,2022
28,28,2022-02-23,@,Kennesaw State,REG (Conf),L,71,75,,26,60,.433,12,25,.480,14,35,.400,.533,7,11,.636,6,18,24,15,6,5,6,18,27,53,.509,7,17,.412,20,36,.556,.575,14,24,.583,14,26,40,16,4,4,12,10,stetson,2022
29,29,2022-02-26,,North Florida,REG (Conf),L,69,74,OT,23,74,.311,6,23,.261,17,51,.333,.351,17,23,.739,11,30,41,8,13,5,15,20,25,61,.410,10,34,.294,15,27,.556,.492,14,22,.636,3,33,36,12,6,11,19,15,stetson,2022
Rk,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,stetson,2022
30,30,2022-03-01,@,Central Arkansas,CTOURN,L,73,74,,28,56,.500,9,18,.500,19,38,.500,.580,8,12,.667,3,18,21,15,9,3,12,10,29,71,.408,7,28,.250,22,43,.512,.458,9,10,.900,17,21,38,14,6,5,11,12,stetson,2022
,,,,,,11-19,2090,2144,,765,1779,.430,255,729,.350,510,1050,.486,.502,305,442,.690,261,707,968,430,211,88,369,445,798,1772,.450,254,729,.348,544,1043,.522,.522,294,427,.689,227,702,929,443,188,89,350,429,stetson,2022
1,1,2021-11-09,@,George Mason,REG (Non-Conf),L,52,74,,22,64,.344,6,28,.214,16,36,.444,.391,2,4,.500,5,19,24,2,8,1,12,10,32,61,.525,7,25,.280,25,36,.694,.582,3,6,.500,8,31,39,15,7,5,14,13,stony-brook,2022
2,2,2021-11-18,@,Kansas,REG (Non-Conf),L,59,88,,21,56,.375,9,25,.360,12,31,.387,.455,8,10,.800,5,25,30,9,4,2,13,14,35,70,.500,10,28,.357,25,42,.595,.571,8,10,.800,12,28,40,19,8,4,7,9,stony-brook,2022
3,3,2021-11-22,,Sacred Heart,REG (Non-Conf),W,75,72,,29,66,.439,7,22,.318,22,44,.500,.492,10,14,.714,10,16,26,12,11,4,9,16,31,59,.525,5,16,.313,26,43,.605,.568,5,15,.333,10,27,37,16,7,2,17,12,stony-brook,2022
4,4,2021-11-24,@,Fairfield,REG (Non-Conf),L,78,83,OT,31,71,.437,9,23,.391,22,48,.458,.500,7,10,.700,8,20,28,9,4,2,4,15,30,60,.500,7,19,.368,23,41,.561,.558,16,18,.889,7,31,38,12,1,4,7,12,stony-brook,2022
5,5,2021-11-28,@,Yale,REG (Non-Conf),W,85,81,,29,54,.537,11,23,.478,18,31,.581,.639,16,24,.667,5,22,27,18,2,3,11,18,28,64,.438,11,29,.379,17,35,.486,.523,14,21,.667,11,23,34,16,5,3,10,22,stony-brook,2022
6,6,2021-12-01,,American,REG (Non-Conf),W,80,57,,28,61,.459,10,27,.370,18,34,.529,.541,14,19,.737,6,30,36,13,9,4,7,6,24,67,.358,5,19,.263,19,48,.396,.396,4,6,.667,11,25,36,12,4,5,10,14,stony-brook,2022
7,7,2021-12-04,,Wagner,REG (Non-Conf),L,49,78,,17,55,.309,7,25,.280,10,30,.333,.373,8,17,.471,6,13,19,10,10,1,14,10,33,62,.532,7,19,.368,26,43,.605,.589,5,6,.833,8,27,35,20,11,2,13,20,stony-brook,2022
8,8,2021-12-08,,Hofstra,REG (Non-Conf),W,79,62,,27,68,.397,13,28,.464,14,40,.350,.493,12,16,.750,18,33,51,12,8,3,13,15,25,64,.391,5,26,.192,20,38,.526,.430,7,11,.636,8,23,31,12,7,7,11,16,stony-brook,2022
9,9,2021-12-11,,Bryant,REG (Non-Conf),W,86,78,,31,64,.484,9,30,.300,22,34,.647,.555,15,19,.789,11,21,32,18,11,1,9,15,31,64,.484,9,33,.273,22,31,.710,.555,7,16,.438,14,21,35,12,6,2,15,18,stony-brook,2022
10,10,2021-12-14,,Central Connecticut State,REG (Non-Conf),W,87,67,,34,62,.548,14,27,.519,20,35,.571,.661,5,7,.714,9,23,32,17,8,3,15,13,27,62,.435,8,26,.308,19,36,.528,.500,5,10,.500,6,20,26,10,9,2,15,12,stony-brook,2022
11,11,2021-12-18,,Saint Peter's,REG (Non-Conf),W,64,63,,22,63,.349,5,26,.192,17,37,.459,.389,15,19,.789,10,21,31,11,10,5,9,13,24,55,.436,5,20,.250,19,35,.543,.482,10,15,.667,8,29,37,13,6,5,18,18,stony-brook,2022
12,12,2021-12-22,@,Florida,REG (Non-Conf),L,62,87,,28,54,.519,5,19,.263,23,35,.657,.565,1,6,.167,4,15,19,8,10,1,16,17,32,60,.533,8,23,.348,24,37,.649,.600,15,20,.750,15,24,39,20,11,5,16,13,stony-brook,2022
13,13,2021-12-29,,Farmingdale St.,REG (Non-Conf),W,87,57,,36,70,.514,10,32,.313,26,38,.684,.586,5,6,.833,7,28,35,22,12,4,8,9,22,60,.367,11,29,.379,11,31,.355,.458,2,3,.667,5,24,29,13,3,0,19,12,stony-brook,2022
14,14,2022-01-08,,Maine,REG (Conf),W,80,72,,28,60,.467,8,27,.296,20,33,.606,.533,16,20,.800,6,30,36,10,6,5,10,15,28,65,.431,4,23,.174,24,42,.571,.462,12,15,.800,5,26,31,12,7,0,8,22,stony-brook,2022
15,15,2022-01-12,@,Vermont,REG (Conf),L,65,98,,24,54,.444,9,23,.391,15,31,.484,.528,8,8,1.000,4,12,16,7,6,2,9,15,35,56,.625,19,30,.633,16,26,.615,.795,9,11,.818,9,25,34,21,4,3,12,16,stony-brook,2022
16,16,2022-01-17,,UMBC,REG (Conf),W,65,51,,26,64,.406,4,19,.211,22,45,.489,.438,9,14,.643,12,31,43,6,10,3,8,19,16,52,.308,5,26,.192,11,26,.423,.356,14,17,.824,6,27,33,8,3,2,13,17,stony-brook,2022
17,17,2022-01-19,@,Binghamton,REG (Conf),W,74,71,,21,61,.344,5,21,.238,16,40,.400,.385,27,34,.794,12,26,38,6,4,3,9,16,28,63,.444,6,22,.273,22,41,.537,.492,9,19,.474,9,27,36,11,2,4,12,23,stony-brook,2022
18,18,2022-01-22,@,Albany (NY),REG (Conf),W,86,75,,29,52,.558,10,21,.476,19,31,.613,.654,18,21,.857,4,21,25,12,4,5,10,14,30,67,.448,6,22,.273,24,45,.533,.493,9,12,.750,10,18,28,12,7,1,12,21,stony-brook,2022
19,19,2022-01-26,,Vermont,REG (Conf),L,67,80,,27,60,.450,7,21,.333,20,39,.513,.508,6,9,.667,4,18,22,13,8,2,10,16,29,53,.547,12,30,.400,17,23,.739,.660,10,13,.769,6,28,34,20,6,3,14,14,stony-brook,2022
20,20,2022-01-28,@,New Hampshire,REG (Conf),W,76,69,,23,48,.479,11,27,.407,12,21,.571,.594,19,20,.950,4,15,19,9,9,1,8,14,27,58,.466,6,21,.286,21,37,.568,.517,9,12,.750,15,20,35,12,5,0,15,20,stony-brook,2022
21,21,2022-02-02,,Binghamton,REG (Conf),L,61,77,,20,63,.317,11,35,.314,9,28,.321,.405,10,14,.714,7,22,29,13,6,4,9,11,30,66,.455,7,21,.333,23,45,.511,.508,10,14,.714,12,28,40,15,8,3,10,14,stony-brook,2022
22,22,2022-02-05,@,NJIT,REG (Conf),L,62,65,,23,59,.390,6,27,.222,17,32,.531,.441,10,13,.769,5,24,29,13,8,4,9,14,24,57,.421,7,19,.368,17,38,.447,.482,10,14,.714,11,29,40,10,3,5,11,15,stony-brook,2022
23,23,2022-02-07,,New Hampshire,REG (Conf),L,65,67,,21,55,.382,4,25,.160,17,30,.567,.418,19,19,1.000,11,19,30,5,7,6,8,19,25,56,.446,7,21,.333,18,35,.514,.509,10,17,.588,15,22,37,8,3,3,15,21,stony-brook,2022
24,24,2022-02-09,,UMass Lowell,REG (Conf),W,87,85,,29,57,.509,11,22,.500,18,35,.514,.605,18,24,.750,7,18,25,10,4,4,9,22,28,53,.528,6,16,.375,22,37,.595,.585,23,28,.821,9,20,29,9,4,4,12,17,stony-brook,2022
25,25,2022-02-13,@,Maine,REG (Conf),W,85,74,,33,63,.524,10,22,.455,23,41,.561,.603,9,11,.818,4,33,37,14,2,2,5,8,27,64,.422,15,35,.429,12,29,.414,.539,5,7,.714,4,24,28,22,4,2,7,13,stony-brook,2022
26,26,2022-02-16,@,UMBC,REG (Conf),L,84,95,,30,60,.500,7,18,.389,23,42,.548,.558,17,26,.654,12,21,33,12,6,2,11,12,33,61,.541,18,30,.600,15,31,.484,.689,11,13,.846,8,23,31,21,3,1,9,18,stony-brook,2022
27,27,2022-02-19,,Hartford,REG (Conf),W,88,82,,28,56,.500,10,20,.500,18,36,.500,.589,22,26,.846,11,22,33,11,3,2,13,10,33,68,.485,10,34,.294,23,34,.676,.559,6,6,1.000,8,18,26,14,9,0,9,18,stony-brook,2022
28,28,2022-02-20,@,Hartford,REG (Conf),L,70,74,,22,61,.361,8,26,.308,14,35,.400,.426,18,25,.720,11,28,39,7,5,4,12,29,20,49,.408,9,27,.333,11,22,.500,.500,25,45,.556,7,31,38,13,7,3,10,21,stony-brook,2022
29,29,2022-02-23,@,UMass Lowell,REG (Conf),L,50,67,,18,63,.286,7,24,.292,11,39,.282,.341,7,8,.875,14,25,39,7,5,1,16,14,24,60,.400,8,23,.348,16,37,.432,.467,11,14,.786,8,26,34,15,8,3,9,7,stony-brook,2022
30,30,2022-02-26,,Albany (NY),REG (Conf),W,66,50,,24,50,.480,3,15,.200,21,35,.600,.510,15,23,.652,3,39,42,14,5,5,16,10,19,64,.297,8,30,.267,11,34,.324,.359,4,5,.800,3,21,24,10,8,1,9,20,stony-brook,2022
31,31,2022-03-01,,NJIT,REG (Conf),W,87,68,,34,66,.515,8,21,.381,26,45,.578,.576,11,15,.733,12,27,39,16,3,1,5,14,25,58,.431,8,24,.333,17,34,.500,.500,10,17,.588,10,19,29,13,4,3,10,13,stony-brook,2022
,,,,,,18-13,2261,2267,,815,1860,.438,254,749,.339,561,1111,.505,.506,377,501,.752,247,717,964,346,208,90,317,443,855,1878,.455,259,766,.338,596,1112,.536,.524,298,436,.683,278,765,1043,436,180,87,369,501,stony-brook,2022
1,1,2021-11-09,,Lafayette,REG (Non-Conf),W,97,63,,37,68,.544,13,26,.500,24,42,.571,.640,10,13,.769,8,33,41,26,7,5,9,10,23,67,.343,12,41,.293,11,26,.423,.433,5,6,.833,6,21,27,16,4,3,10,14,syracuse,2022
2,2,2021-11-14,,Drexel,REG (Non-Conf),W,75,60,,30,54,.556,8,16,.500,22,38,.579,.630,7,10,.700,4,19,23,17,15,5,11,12,22,52,.423,10,27,.370,12,25,.480,.519,6,6,1.000,6,15,21,12,4,1,19,8,syracuse,2022
3,3,2021-11-20,,Colgate,REG (Non-Conf),L,85,100,,28,64,.438,7,23,.304,21,41,.512,.492,22,25,.880,12,21,33,13,9,3,10,17,32,70,.457,18,43,.419,14,27,.519,.586,18,21,.857,16,22,38,26,7,4,11,18,syracuse,2022
4,4,2021-11-24,N,VCU,REG (Non-Conf),L,55,67,,18,62,.290,5,23,.217,13,39,.333,.331,14,16,.875,12,24,36,8,7,5,15,15,24,57,.421,7,18,.389,17,39,.436,.482,12,17,.706,7,27,34,19,10,8,13,13,syracuse,2022
5,5,2021-11-25,N,Arizona State,REG (Non-Conf),W,92,84,,33,61,.541,8,19,.421,25,42,.595,.607,18,27,.667,9,28,37,14,4,2,11,13,31,69,.449,15,39,.385,16,30,.533,.558,7,15,.467,12,16,28,22,7,2,8,25,syracuse,2022
6,6,2021-11-26,N,Auburn,REG (Non-Conf),L,68,89,,20,48,.417,7,19,.368,13,29,.448,.490,21,26,.808,4,19,23,13,5,1,13,10,34,67,.507,12,30,.400,22,37,.595,.597,9,13,.692,11,25,36,23,11,5,7,20,syracuse,2022
7,7,2021-11-30,,Indiana,REG (Non-Conf),W,112,110,2OT,36,73,.493,13,34,.382,23,39,.590,.582,27,34,.794,5,20,25,16,18,4,12,24,38,69,.551,11,27,.407,27,42,.643,.630,23,31,.742,11,29,40,26,6,3,26,24,syracuse,2022
8,8,2021-12-04,@,Florida State,REG (Conf),W,63,60,,22,63,.349,9,30,.300,13,33,.394,.421,10,13,.769,12,27,39,14,5,2,13,13,22,63,.349,4,30,.133,18,33,.545,.381,12,16,.750,9,24,33,10,8,7,11,15,syracuse,2022
9,9,2021-12-07,N,Villanova,REG (Non-Conf),L,53,67,,20,56,.357,5,15,.333,15,41,.366,.402,8,15,.533,8,20,28,4,4,7,11,12,25,77,.325,13,50,.260,12,27,.444,.409,4,6,.667,18,28,46,15,5,3,9,13,syracuse,2022
10,10,2021-12-11,@,Georgetown,REG (Non-Conf),L,75,79,,30,68,.441,8,26,.308,22,42,.524,.500,7,11,.636,7,21,28,20,5,4,6,15,25,55,.455,11,26,.423,14,29,.483,.555,18,21,.857,6,26,32,20,4,3,10,11,syracuse,2022
11,11,2021-12-27,,Brown,REG (Non-Conf),W,93,62,,35,61,.574,13,21,.619,22,40,.550,.680,10,20,.500,7,30,37,23,9,5,12,8,23,67,.343,9,31,.290,14,36,.389,.410,7,10,.700,9,18,27,16,9,2,14,17,syracuse,2022
12,12,2021-12-29,,Cornell,REG (Non-Conf),W,80,68,,32,57,.561,6,20,.300,26,37,.703,.614,10,15,.667,8,21,29,14,13,5,16,13,23,65,.354,15,46,.326,8,19,.421,.469,7,8,.875,14,16,30,21,7,1,19,15,syracuse,2022
13,13,2022-01-01,,Virginia,REG (Conf),L,69,74,,22,60,.367,10,29,.345,12,31,.387,.450,15,23,.652,13,18,31,14,8,6,9,12,30,57,.526,7,20,.350,23,37,.622,.588,7,10,.700,8,21,29,22,8,5,9,17,syracuse,2022
14,14,2022-01-05,@,Miami (FL),REG (Conf),L,87,88,,29,58,.500,17,32,.531,12,26,.462,.647,12,18,.667,10,22,32,22,5,8,19,19,29,65,.446,11,30,.367,18,35,.514,.531,19,24,.792,9,19,28,16,14,2,8,13,syracuse,2022
15,15,2022-01-08,@,Wake Forest,REG (Conf),L,74,77,OT,27,75,.360,8,29,.276,19,46,.413,.413,12,14,.857,12,30,42,16,6,1,8,21,25,58,.431,11,37,.297,14,21,.667,.526,16,25,.640,6,30,36,19,4,6,13,11,syracuse,2022
16,16,2022-01-11,,Pittsburgh,REG (Conf),W,77,61,,25,49,.510,6,17,.353,19,32,.594,.571,21,31,.677,10,15,25,13,11,5,8,20,18,47,.383,7,22,.318,11,25,.440,.457,18,26,.692,9,16,25,10,5,0,12,19,syracuse,2022
17,17,2022-01-15,,Florida State,REG (Conf),L,71,76,,24,51,.471,7,17,.412,17,34,.500,.539,16,19,.842,8,19,27,14,2,3,10,14,28,51,.549,12,20,.600,16,31,.516,.667,8,13,.615,3,19,22,21,7,2,9,15,syracuse,2022
18,18,2022-01-18,,Clemson,REG (Conf),W,91,78,,31,58,.534,9,22,.409,22,36,.611,.612,20,26,.769,9,28,37,13,6,7,10,13,31,63,.492,8,27,.296,23,36,.639,.556,8,11,.727,4,18,22,22,6,0,8,21,syracuse,2022
19,19,2022-01-22,@,Duke,REG (Conf),L,59,79,,24,68,.353,5,29,.172,19,39,.487,.390,6,12,.500,14,18,32,13,9,2,10,6,30,63,.476,14,37,.378,16,26,.615,.587,5,7,.714,11,31,42,25,6,3,13,12,syracuse,2022
20,20,2022-01-25,@,Pittsburgh,REG (Conf),L,53,64,,19,63,.302,6,31,.194,13,32,.406,.349,9,16,.563,9,22,31,9,4,3,10,15,20,58,.345,7,26,.269,13,32,.406,.405,17,20,.850,13,31,44,15,5,7,10,12,syracuse,2022
21,21,2022-01-29,,Wake Forest,REG (Conf),W,94,72,,36,63,.571,10,19,.526,26,44,.591,.651,12,17,.706,11,18,29,18,10,1,5,15,27,56,.482,11,27,.407,16,29,.552,.580,7,10,.700,9,17,26,16,4,2,16,17,syracuse,2022
22,22,2022-02-02,@,NC State,REG (Conf),W,89,82,,32,54,.593,11,19,.579,21,35,.600,.694,14,18,.778,6,25,31,18,3,4,11,14,29,67,.433,16,39,.410,13,28,.464,.552,8,8,1.000,9,18,27,21,8,2,7,15,syracuse,2022
23,23,2022-02-05,,Louisville,REG (Conf),W,92,69,,32,58,.552,12,23,.522,20,35,.571,.655,16,19,.842,4,23,27,21,9,3,13,7,27,67,.403,10,35,.286,17,32,.531,.478,5,6,.833,12,19,31,19,7,3,14,15,syracuse,2022
24,24,2022-02-08,@,Boston College,REG (Conf),W,73,64,,24,61,.393,11,24,.458,13,37,.351,.484,14,16,.875,8,28,36,9,5,4,9,14,27,72,.375,6,28,.214,21,44,.477,.417,4,6,.667,14,27,41,15,7,1,9,16,syracuse,2022
25,25,2022-02-12,@,Virginia Tech,REG (Conf),L,59,71,,24,64,.375,10,27,.370,14,37,.378,.453,1,4,.250,9,29,38,9,2,3,10,18,23,60,.383,8,27,.296,15,33,.455,.450,17,21,.810,8,30,38,20,6,5,4,9,syracuse,2022
26,26,2022-02-19,,Boston College,REG (Conf),W,76,56,,30,59,.508,10,23,.435,20,36,.556,.593,6,11,.545,6,29,35,15,13,6,13,11,23,66,.348,5,28,.179,18,38,.474,.386,5,6,.833,11,25,36,14,10,2,15,11,syracuse,2022
27,27,2022-02-21,,Georgia Tech,REG (Conf),W,74,73,OT,24,73,.329,10,32,.313,14,41,.341,.397,16,22,.727,11,28,39,12,7,3,4,16,26,66,.394,9,27,.333,17,39,.436,.462,12,17,.706,13,33,46,18,4,3,12,16,syracuse,2022
28,28,2022-02-23,@,Notre Dame,REG (Conf),L,69,79,,26,57,.456,6,23,.261,20,34,.588,.509,11,15,.733,3,25,28,9,3,4,7,18,25,62,.403,11,33,.333,14,29,.483,.492,18,21,.857,9,29,38,19,5,0,6,9,syracuse,2022
29,29,2022-02-26,,Duke,REG (Conf),L,72,97,,29,59,.492,5,18,.278,24,41,.585,.534,9,10,.900,6,12,18,13,4,1,7,14,35,65,.538,15,32,.469,20,33,.606,.654,12,17,.706,11,21,32,26,1,5,6,15,syracuse,2022
30,30,2022-02-28,@,North Carolina,REG (Conf),L,79,88,OT,31,63,.492,10,25,.400,21,38,.553,.571,7,8,.875,4,22,26,9,4,2,11,15,29,71,.408,14,36,.389,15,35,.429,.507,16,20,.800,16,24,40,21,3,3,6,9,syracuse,2022
31,31,2022-03-05,,Miami (FL),REG (Conf),L,72,75,,20,60,.333,11,25,.440,9,35,.257,.425,21,23,.913,11,20,31,12,6,1,10,16,29,56,.518,3,18,.167,26,38,.684,.545,14,18,.778,5,27,32,19,7,6,10,15,syracuse,2022
Rk,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,syracuse,2022
32,32,2022-03-09,N,Florida State,CTOURN,W,96,57,,38,74,.514,11,28,.393,27,46,.587,.588,9,12,.750,15,34,49,23,6,5,7,14,22,68,.324,2,25,.080,20,43,.465,.338,11,16,.688,11,20,31,16,5,7,8,11,syracuse,2022
33,33,2022-03-10,N,Duke,CTOURN,L,79,88,,27,67,.403,13,31,.419,14,36,.389,.500,12,15,.800,13,19,32,18,7,4,11,16,32,67,.478,11,32,.344,21,35,.600,.560,13,18,.722,13,27,40,24,10,5,9,12,syracuse,2022
,,,,,,16-17,2553,2477,,915,2029,.451,300,795,.377,615,1234,.498,.525,423,574,.737,288,767,1055,482,231,124,341,470,887,2083,.426,335,1014,.330,552,1069,.516,.506,368,490,.751,329,769,1098,624,214,111,361,483,syracuse,2022
1,1,2021-11-09,@,Stanford,REG (Non-Conf),L,50,62,,21,52,.404,7,25,.280,14,27,.519,.471,1,3,.333,5,16,21,8,6,1,11,20,20,47,.426,6,21,.286,14,26,.538,.489,16,22,.727,10,24,34,12,3,1,13,11,tarleton-state,2022
2,2,2021-11-12,@,Kansas,REG (Non-Conf),L,62,88,,25,62,.403,3,10,.300,22,52,.423,.427,9,11,.818,7,15,22,9,9,3,8,17,34,58,.586,9,20,.450,25,38,.658,.664,11,17,.647,10,28,38,23,3,11,13,9,tarleton-state,2022
3,3,2021-11-16,@,Wichita State,REG (Non-Conf),L,51,65,,18,47,.383,3,16,.188,15,31,.484,.415,12,14,.857,5,20,25,9,10,3,15,19,19,45,.422,9,21,.429,10,24,.417,.522,18,23,.783,6,20,26,14,7,4,16,14,tarleton-state,2022
4,4,2021-11-19,,Paul Quinn,REG (Non-Conf),W,69,42,,25,53,.472,3,8,.375,22,45,.489,.500,16,24,.667,6,31,37,17,5,4,13,22,14,53,.264,1,19,.053,13,34,.382,.274,13,22,.591,8,18,26,5,9,4,18,27,tarleton-state,2022
5,5,2021-11-22,@,North Dakota State,REG (Non-Conf),L,53,54,,20,55,.364,3,16,.188,17,39,.436,.391,10,11,.909,8,21,29,6,8,2,6,17,17,46,.370,12,31,.387,5,15,.333,.500,8,11,.727,7,26,33,13,1,5,12,10,tarleton-state,2022
6,6,2021-11-24,@,Michigan,REG (Non-Conf),L,54,65,,19,56,.339,5,17,.294,14,39,.359,.384,11,14,.786,8,11,19,4,11,1,6,19,21,38,.553,6,18,.333,15,20,.750,.632,17,22,.773,7,30,37,14,2,7,21,13,tarleton-state,2022
7,7,2021-11-29,@,Gonzaga,REG (Non-Conf),L,55,64,,21,56,.375,5,17,.294,16,39,.410,.420,8,14,.571,6,21,27,7,8,3,6,22,23,49,.469,4,19,.211,19,30,.633,.510,14,24,.583,10,30,40,9,4,6,16,17,tarleton-state,2022
8,8,2021-12-05,,Charleston Southern,REG (Non-Conf),L,57,59,,19,54,.352,3,13,.231,16,41,.390,.380,16,18,.889,9,26,35,8,7,1,11,17,23,56,.411,6,25,.240,17,31,.548,.464,7,13,.538,8,21,29,13,5,1,13,18,tarleton-state,2022
9,9,2021-12-07,,Dallas Christian,REG (Non-Conf),W,84,65,,28,74,.378,5,21,.238,23,53,.434,.412,23,28,.821,21,27,48,18,13,2,15,16,25,60,.417,5,21,.238,20,39,.513,.458,10,13,.769,4,22,26,17,9,4,18,23,tarleton-state,2022
10,10,2021-12-08,,Nelson,REG (Non-Conf),W,81,75,,31,58,.534,3,13,.231,28,45,.622,.560,16,21,.762,7,22,29,21,10,3,16,22,25,57,.439,8,18,.444,17,39,.436,.509,17,19,.895,9,21,30,13,7,3,19,18,tarleton-state,2022
11,11,2021-12-14,@,South Alabama,REG (Non-Conf),L,62,69,,25,55,.455,4,17,.235,21,38,.553,.491,8,12,.667,3,17,20,8,12,3,15,23,21,48,.438,7,20,.350,14,28,.500,.510,20,29,.690,8,25,33,9,5,10,22,19,tarleton-state,2022
12,12,2021-12-17,,South Alabama,REG (Non-Conf),W,65,52,,23,54,.426,6,15,.400,17,39,.436,.481,13,17,.765,6,25,31,14,5,1,7,16,20,48,.417,7,20,.350,13,28,.464,.490,5,11,.455,4,21,25,5,4,6,15,22,tarleton-state,2022
13,13,2021-12-21,,Air Force,REG (Non-Conf),W,67,45,,25,43,.581,6,14,.429,19,29,.655,.651,11,18,.611,4,19,23,9,9,1,9,14,16,39,.410,5,18,.278,11,21,.524,.474,8,11,.727,3,17,20,11,4,3,17,17,tarleton-state,2022
14,14,2021-12-30,@,Dixie State,REG (Conf),W,83,69,,29,58,.500,10,20,.500,19,38,.500,.586,15,22,.682,7,18,25,14,4,5,5,16,26,58,.448,8,23,.348,18,35,.514,.517,9,11,.818,9,21,30,15,2,6,13,20,tarleton-state,2022
15,15,2022-01-01,@,Utah Valley,REG (Conf),L,55,77,,17,58,.293,4,15,.267,13,43,.302,.328,17,22,.773,9,17,26,13,9,3,12,20,27,54,.500,8,16,.500,19,38,.500,.574,15,20,.750,12,33,45,24,6,12,15,15,tarleton-state,2022
